,Sentiment,SentimentText
9341,0,"#dontoyulove that i can be myself around you, but #dontyouhate that you'll never know the difference..... "
9342,0,#dontuhate how lauryn hill aint got her shi 2gether yet. I miss her man 
9344,0,&quot;Beverley Knight has one of the best voices the U.K has to offer!!&quot; &quot;such a great feel-good song. beverley is so underrated  &quot;
9348,0,&quot;blow the candles out look like I'm solo tonight&quot;. Playback is such a waste. 
9357,0,"&quot;Breakfast&quot; (at 2PM), then Cleaning (  ), then sushi (!! )"
9358,0,"&quot;Bruce Springsteen embarks on world tour.&quot; Apparently, Oz is on some other, unworldly planet "
9361,0,"&quot;but god does it feel so good.. &quot;  ~another song that kilLs me.   omg ill kill my allergies   ~ school , good monday ?"
9364,0,&quot;But somewhere we went wrong&quot; (@ddlovato 's song) ... That happened to me 
9365,0,"&quot;But somewhere we went wrong, we were once so strong. Our love is like a song, you can't forget it&quot; "
9366,0,&quot;but were all gonn miss you bare! all of us lads recon ur easily one of the soundest gils by far&quot; FUCK im gonna miss him. 
9369,0,&quot;Bye Bye&quot; Cleveland......  ***Sassy***
9370,0,&quot;Bye Twitter!&quot; 
9373,0,&quot;Calvin &amp; Hobbes of the Day&quot; was removed from iGoogle... it's just not rigth!! 
9377,0,"&quot;I suspect those poor BlackBerry users are seriously gonna have to eat their hearts out, hah ;)&quot; Eeeeyerrr. I kena say by Dawnkey "
9379,0,&quot;I thought it was funny officer....&quot; 
9381,0,"&quot;I want action tonight, satisfation all night...&quot; Hopefully Noelle grows a dick so that we can bang tonight... uhhhg "
9385,0,"&quot;I was thinking in Italian but then a 'Vamos' came out and then a 'Let's Go,&quot;' Rossi said Rossi was born in the US played soccer here "
9386,0,&quot;I wiLL ALays Love you Lizz!&quot; Pff .. Nothing you wiLL do! hate guys who say this &amp; then they are kissing an other GirL   Lucas I HATE YOU!
9387,0,&quot;I will slap the baby right out of your crotch!&quot; - Alvin &quot;I'm going to punch you in the beaver!&quot; - SamSam  .. .. Help? 
9392,0,"&quot;i'd stay like this forever if i could..&quot; blah, i miss him already. "
9395,0,&quot;if it ain't on dirt. it ain't racing.&quot;....missing my racing boys  &lt;3
9402,0,&quot;if that boy don't know you by now. He will never ever love you&quot; 
9403,0,"#dontyouhate  when you are so excited it is Friday but, you are too tired from the long work week to even enjoy it. Damn I'm tired "
9404,0,#dontyouhate admitting to urself that u r no good at something. - im so bad in accounting that I have to hire a pro tutor 
9405,0,#dontyouhate getting kneed in the head.. like me 
9406,0,#dontyouhate having to study on a Friday evening? 
9407,0,#dontyouhate how twitter wont have any TT dealing with #BSB ugh 
9408,0,#dontyouhate It when you begin the like the music you've always despised. I'm usually Bob Dylan/Van Morrison. Starting to like Katy Perry 
9409,0,#dontyouhate living in the same town as bitches whilst awesome girls far away from you 
9410,0,#dontyouhate loosing the remote when its impossible to change channels with out it 
9411,0,"#dontyouhate that, da shit you wanna say is longer then 140 characters "
9412,0,#dontyouhate the BNP? i know i do 
9413,0,#dontyouhate the fact that a lot of things are easier said than done 
9414,0,#dontyouhate the fact that marine world don't got that big ass whale slide with the ball pit n the middle or the cargo nets no more 
9415,0,#dontyouhate The http://kkk.com/ ? I sure do  #peoplewhosuck
9416,0,#dontyouhate thinkin' about the days when you WERE Boo'd up 
9417,0,#dontyouhate when chicks wear a pushup bra and u think they have big breast 
9418,0,#dontyouhate When girls try to get you to listen to these weak ass love songs 
9419,0,#dontyouhate when goolish lookin females double take @ you???...that shit is madd scary son...like they wanna kidnap u or somethin 
9420,0,#dontyouhate when there's never fresh fruit in the house!!! 
9421,0,#dontyouhate when u have a really great thought and then it leaves ur mind  sorry guys lol
9422,0,#dontyouhate when u have an outfit in mind tht u wanna wear but @ the last min u realize its either dirty or u can't fit it anymore 
9423,0,"#dontyouhate when u hella juices to p90sex ur broad and she say &quot;nigga I just got done shittin, u might not wanna do that&quot; "
9424,0,#dontyouhate when you get a hair do and 5 min later the rain starts?! that just happened to me 
9425,0,#dontyouhate when you gotta shit real bad but you're far from home? 
9426,0,#dontyouhate when you have to get up early to work on a saturday 
9427,0,#dontyouhate when you JUST painted yur nails and like a second later they get smudged 
9428,0,#dontyouhate when you realize the milk is spoiled after you started eating your cereal 
9429,0,#dontyouhate when you run out of jungle juice 
9430,0,#dontyouhateit when its finally nice out after 11 days of rain n u gotta be stuck @ work all damn day! 
9431,0,#dontyouhateitwhen someone ruins everything for you? 
9435,0,#dreams Had discussion about unitarians with a libertarian while sitting in a gigantic anthill. He loved jesus too much to be civil.  
9438,0,"&quot;If there are no survivors, it would be the world's worst aviation disaster since 2001.&quot; Gosh. "
9439,0,"&quot;If this is where we are now, where will we be five years from now ?&quot; -  for jamie"
9453,0,&quot;im gonna find another you&quot;....  
9456,0,"&quot;I'm just wana  ride for the rest of my life. i wana hold u in the mornin, hold u through the night&quot; "
9458,0,"&quot;I'm not the bad guy, kid.&quot; Daredevil, then bed, work at 10 "
9459,0,"&quot;IM ON A BOAT! IM ON A BOAT! TAKE A GOOD HARD LOOK AT THE MOTHERFUCKIN BOAT!&quot; grrr, i got this song stuck in my head again "
9460,0,&quot;I'm so sick of hoes actin like they all that; micros kinky twists whatever dey call that!&quot; so... some guy from last night is stalking me 
9461,0,&quot;I'm tired of getting my heart broken&quot; -the saddest words my dad ever said    going to bed thinking about a lot...
9462,0,&quot;im tired of smiling on the outside while im crying on the inside. ive been doing that for a long time.&quot; -kate. 
9465,0,&quot;Imagination&quot; by Floetry..very sexy music! RIP Floetry 
9467,0,"&quot;Imma boyanizer,dont mess wimme.&quot; --Shane Lauren McCkelly. (I miss her so damn much)  "
9476,0,&quot;Chat bleu&quot; was like woow. Too bad I won't be @ home next weekend to see &quot;Chat noir&quot;  [merde!] Or.. Shall I dl it ?? :&quot;&gt;
9481,0,&quot;come fly with me...?Our love is truly limitless.We are all pure spirit -living truths&quot; unknown Can mere words be deployed w/ such force 
9482,0,"&quot;Come fly with meee, lets fly lets flyyyyyyyyy, pack up lets fly awaaay!!&quot; (FS) JEEZ, i miss traveling SO MUCH!  i wish i was on tour â™¥"
9488,0,&quot;Cool!&quot; My mobile phone is broken &amp; now i temporarily have to use my dad's old nokia 3310 
9489,0,"&quot;Crazy I'm crazy for feelin' so lonely. I'm crazy, crazy for feelin' so blue.&quot; "
9491,0,&quot;cuz I'm the 1 yall need 2 b worried abt&quot; LMAO!!! I &lt;3 this movie!!! I miss concepts of science my last undergrad class 
9494,0,"&quot;Ð¯ Ð¿Ð¾Ð´Ð¿Ð¸Ñ?Ð°Ð»Ñ?Ñ? Ð½Ð° Ð²Ð°ÑˆÑƒ RSS Ð»ÐµÐ½Ñ‚Ñƒ, Ð½Ð¾ Ñ?Ð¾Ð¾Ð±Ñ‰ÐµÐ½Ð¸Ñ? Ð¿Ð¾Ñ‡ÐµÐ¼Ñƒ-Ñ‚Ð¾ Ð² Ð²Ð¸Ð´Ðµ ÐºÐ°ÐºÐ¸Ñ…-Ñ‚Ð¾ ÐºÐ²Ð°Ð´Ñ€Ð°Ñ‚Ð¾Ð²  ÐšÐ°Ðº Ñ?Ñ‚Ð¾ Ð¸Ñ?Ð¿Ñ€Ð°Ð²Ð¸Ñ‚ÑŒ?&quot; ÐŸÐ¾Ð¹Ñ‚Ð¸ Ð½Ð°Ñ… Ð¸ Ð·Ð°Ð±Ñ‹Ñ‚ÑŒ Ð¿Ñ€Ð¾ Ð¼Ð¾ÑŽ RSS ))"
9500,0,#EA Active eat my coffee this AM. I am one cup low 
9501,0,"#EagleCam #1 and #2 appear to be down, no video displayed "
9503,0,#EFCA Now! Imagine Ayatollah Khamenei &amp; Ahmadinejad with nuclear weapons  Iranian democrats must pr.. http://tinyurl.com/l62qmt
9505,0,#epicmove Its depressing to not have a computer running in my living space 
9510,0,#eurovision I miss Terry Wogan 
9511,0,#Eurovision. Mrs.Bean is oz host? ...she's awful 
9516,0,#F1 I concur with the boos on SC start. It's not as though there will be any field spread to make it any safer in a few laps  Just race.
9517,0,#f1 I still want a red bull polo-shirt  shame Red Bull doesn't sell any merchandise
9518,0,#f1 just finished. nice result for england I suppose! now to do more work 
9520,0,"#f1 pit radio is totally cringeworthy and pointless. 'I love you, man. Thanks to all the team, my family, dog blah blah.' *pukes* "
9523,0,#f1 Vettel lost the race on lap 1  still glad to see both Red Bull drivers on podium... #maxout
9524,0,"#F2 Actual overtaking happening!! Oh no, don't show us Max!  #Maxout"
9525,0,"#FacialHairFriday - This makes me so sad, now that I have none "
9526,0,--#fact : i never knew how to hop a fence... so wen shit happened &amp; niggas used to run&amp;hop fences i always chilled like i wasnt scared. 
9527,0,#Fact Im not Going To Work Today (I Hate My Job) 
9528,0,#facup tweeted too soon. lost my streaming video feeds now 
9530,0,#familyforce5 already went down to number 7 
9534,0,#Farrah Fawcett has passed away.  http://www.cnn.com/2009/SHOWBIZ/TV/06/25/obit.fawcett/index.html
9535,0,#Farrah Fawcett has passed away.  http://www.cnn.com/2009/SHOWBIZ/TV/06/25/obit.fawcett/index.html by @spokesnwheels [1611]
9536,0,#faviphoneapp Black Book. But since I only have a Touch it's not as fun.  But it's still a great junt organizer
9539,0,#fb This uber upgrade or FB app have been crashing my phone  I think I'll have to go through and clean up my phone again now! Grr
9541,0,#feliciadayrumors @feliciaday stole my Rosetta Stone dvd to keep me from learning another language. 
9542,0,"#Ferber Rohan slept easily, but woke at 2am again   We gave him milk right away, so he went quickly back to sleep. Works, but a bad trend"
9563,0,"#FF @tiamowry because she was GirlMelanie on my favorite show, The Game.  Damn them for cancelling my show "
9566,0,&quot;In America&quot; is such a sad movie...  consubfm
9569,0,"&quot;Isn't she lovely? Isn't she beautiful?&quot; Sorry Stevie, you're not really in a position to make that judgement  #steviewonder"
9579,0,"&quot;It's like a video game, just stay in between the lines &amp; don't hit the other cars!&quot; I'd give anything to have her back. "
9580,0,&quot;It's my birthday and I'll cry if I want to&quot; because now I'm 30 
9586,0,&quot;it's the not knowing that makes it the worst.&quot; 
9588,0,"&quot;It's you and me forever, It's you and me right now, It'll be right...&quot; I love you â™¥, and I miss you "
9591,0,&quot;Joe: How much you buy the malt balls for?? / Mike: A nickel.  / Joe: How much you sell it for?! / Mike: A nickel. ;( *sniff*&quot;..... hah xD
9596,0,&quot;Daily Twitterscope&quot; is not very accurate 
9598,0,&quot;Darn It!&quot; - Kristel Anne Bumanglang I REALLY MISS THIS LITTLE GIRL  HAHA! http://tumblr.com/xy624tu8r
9599,0,"&quot;Day one, day one, star over again, step one, step one...&quot; (Alanis Morissette) "
9601,0,"&quot;Dear John, I am a freaking MESS!  I may need to seek professional help soon... Signed, Your Bedroom&quot;"
9612,0,&quot;doesn't count far or near i'm by your side.&quot;   missing this so far 
9617,0,&quot;Don't let go of hope. Hope gives you the strength to keep on going when you feel like giving up&quot; Is it real? Somebody please tell me 
9620,0,"&quot;Don't you know, I miss you bad...I need you in a rush&quot; ...and I'm told everything will be alright once again "
9623,0,&quot;dreamig with a broken heart please stop this train i wanna get off and go home again&quot; 
9624,0,&quot;Dude u have a naked pic of Jen Aniston on ur site... im not that kinda grl. sorry  &quot; just received this interesting shout on lastfm haha
9628,0,#FF FAIL  I can't seem to spell tonight.  Please follow @mibuddhist @kristinhersh. D'oh!
9631,0,#ff me because i hit a limit. i will follow back as soon as i can. thanks. must love weirdos. 
9633,0,"#FF to my favorite restaurant,so far away  @NaplesTomato , have awesome weekly specials &amp; fun tweet ups. Great crowd,  a place to be seen"
9635,0,"#finaltweet Guys, I have to tell you this before I die. It was Ceci; I can hear her breaking down the door, even now. Goodbye. "
9640,0,#FirstRecord The Mr Blobby single  Sorry folks.
9641,0,"#flyaldy dh just put in terminator movie, not sure which one, just know I don't want to watch it "
9645,0,"#flylady also did e-mailing, and had to check on dd &amp; friend from down the street, a boy, they were playing in her room with door closed "
9654,0,&quot;Juno&quot;-Session cancelled  But hot dogs and coffee help getting over it ;)
9657,0,&quot;Just got called gay on live.  &quot; #xboxtweet
9659,0,&quot;Kill Bill and Kung Fu star David Carradine has been found dead in a Bangkok hotel room on Thursday.&quot;. Damn! 
9660,0,"&quot;knowing you are miles away, from the place where you need to be. &amp; that's right here with me.&quot; @jonasbrothers "
9663,0,"&quot;Laney, we need to talk.&quot;. no the worst words. "
